idx,label,action_name,n_frames,n_valid_frames,x_range,y_range,z_range,mean_variance,max_variance,min_variance,temporal_variance,warning
342,54,Butt Kicks,550,512,1.2957299947738647,0.8689169883728027,1.7784943580627441,0.08132493495941162,0.11475411802530289,0.05947815626859665,0.011577857658267021,
343,54,Butt Kicks,550,520,1.336400032043457,1.281054973602295,1.7937932014465332,0.09366638213396072,0.1410321444272995,0.05924111232161522,0.02278418466448784,
344,54,Butt Kicks,550,511,1.3410699367523193,1.3820929527282715,1.8058452606201172,0.09465447813272476,0.16381555795669556,0.06051834672689438,0.02349664829671383,
345,55,Jump Left and Right,550,550,1.2257000207901,0.8415030241012573,1.7962154150009155,0.10572962462902069,0.1414523720741272,0.08372185379266739,0.012266281992197037,
346,55,Jump Left and Right,550,474,0.9891699552536011,0.7566609382629395,1.814286231994629,0.10341212898492813,0.12777480483055115,0.08852020651102066,0.012165498919785023,
347,55,Jump Left and Right,550,489,0.9660099744796753,0.8090179562568665,1.8077892065048218,0.10315429419279099,0.126084566116333,0.08780678361654282,0.011929245665669441,
348,56,Jumping Jacks,550,473,1.816789984703064,0.7845029830932617,2.276256561279297,0.16968558728694916,0.29941198229789734,0.08009684085845947,0.04085036739706993,
349,56,Jumping Jacks,550,466,1.9105700254440308,0.7106999754905701,2.3223419189453125,0.16185534000396729,0.2709343433380127,0.08036090433597565,0.040878795087337494,
350,56,Jumping Jacks,550,452,1.8581600189208984,0.7732449769973755,2.318135976791382,0.16885416209697723,0.285175085067749,0.08349911123514175,0.04438555985689163,
351,57,High Knee,550,474,0.970550000667572,1.5171480178833008,1.804675579071045,0.11297867447137833,0.19964353740215302,0.08142046630382538,0.033737219870090485,
352,57,High Knee,550,530,0.9754599928855896,1.2966530323028564,1.8123364448547363,0.10280446708202362,0.14976955950260162,0.07694227248430252,0.026233302429318428,
353,57,High Knee,550,449,1.0571800470352173,1.1361069679260254,1.8075146675109863,0.09137558937072754,0.11802079528570175,0.07587571442127228,0.016941118985414505,
354,58,Clap Jacks,550,550,1.9230799674987793,1.561176061630249,1.8364663124084473,0.1558927744626999,0.20055794715881348,0.09531565010547638,0.033215925097465515,
355,58,Clap Jacks,550,477,1.9210400581359863,1.2518810033798218,1.9548709392547607,0.1629985123872757,0.2234697788953781,0.09300034493207932,0.035229820758104324,
356,58,Clap Jacks,550,527,1.9035300016403198,1.3955119848251343,1.8858766555786133,0.15528957545757294,0.19736862182617188,0.09865010529756546,0.03361669182777405,
357,59,Run In Place With Arm Swing,550,451,0.9020199775695801,0.8041009902954102,1.7279350757598877,0.09477780014276505,0.10320433229207993,0.08569149672985077,0.006114597897976637,
358,59,Run In Place With Arm Swing,550,440,0.9408400058746338,0.8743849992752075,1.7611756324768066,0.08940861374139786,0.0972142219543457,0.07924678176641464,0.0072499290108680725,
359,59,Run In Place With Arm Swing,550,464,0.9305000305175781,0.9302630424499512,1.7083098888397217,0.08819980919361115,0.09809504449367523,0.08046106994152069,0.0068581923842430115,
360,0,Svend Press,550,550,1.3227200508117676,1.0110390186309814,1.6628265380859375,0.11937525123357773,0.14561296999454498,0.07823280990123749,0.02111775428056717,
361,0,Svend Press,550,550,1.3157800436019897,1.013227939605713,1.6737284660339355,0.1214367151260376,0.15091337263584137,0.08181627839803696,0.02210245467722416,
362,0,Svend Press,550,550,1.251039981842041,1.0065630674362183,1.6642553806304932,0.12018182873725891,0.14772793650627136,0.0812530517578125,0.022004740312695503,
363,1,Kneeling Push-ups,550,550,1.223289966583252,1.6211389303207397,1.6983953714370728,0.33639562129974365,0.43445560336112976,0.08986767381429672,0.0424722395837307,
364,1,Kneeling Push-ups,550,550,1.0043799877166748,1.6437690258026123,1.6919209957122803,0.31374678015708923,0.4093421697616577,0.08358537405729294,0.044178467243909836,
365,1,Kneeling Push-ups,550,550,1.029520034790039,1.6599321365356445,1.6845182180404663,0.3379689157009125,0.4290238320827484,0.09309770911931992,0.05019950121641159,
366,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.7659900188446045,0.9837689995765686,1.6416597366333008,0.1596263200044632,0.1939050704240799,0.09584591537714005,0.02002670429646969,
367,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.7553000450134277,0.9298269748687744,1.6282016038894653,0.1602817177772522,0.18841412663459778,0.11619283258914948,0.018669720739126205,
368,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.7588798999786377,0.8733109831809998,1.629385232925415,0.15904587507247925,0.18677760660648346,0.12181158363819122,0.018186364322900772,
369,3,Small Dumbbell Floor Flies,550,550,1.80964994430542,1.9844770431518555,1.7338039875030518,0.1956329196691513,0.3284761607646942,0.09330844134092331,0.06325455009937286,
370,3,Small Dumbbell Floor Flies,550,550,1.7958900928497314,1.8155860900878906,1.7419772148132324,0.20449517667293549,0.2909386456012726,0.0918094664812088,0.06058195233345032,
371,3,Small Dumbbell Floor Flies,550,550,1.8057200908660889,1.8957619667053223,1.7555530071258545,0.20525206625461578,0.32754889130592346,0.09555257111787796,0.06473304331302643,
372,4,Chest Fly,550,550,1.0998300313949585,1.0447380542755127,2.0750226974487305,0.14849543571472168,0.16426981985569,0.10396143794059753,0.03226300701498985,
373,4,Chest Fly,550,550,1.1044199466705322,1.0430810451507568,2.1028528213500977,0.14578483998775482,0.16969746351242065,0.10185917466878891,0.030634654685854912,
374,4,Chest Fly,550,550,1.2101900577545166,1.092505931854248,2.0797436237335205,0.1470136046409607,0.17090405523777008,0.09215693920850754,0.031398944556713104,
375,5,Push-ups,550,443,1.2753700017929077,1.5865399837493896,1.7432785034179688,0.2735636830329895,0.3917783796787262,0.09309335798025131,0.07240718603134155,
376,5,Push-ups,550,471,1.2321300506591797,1.5855739116668701,1.7571582794189453,0.24473056197166443,0.3456850051879883,0.0865371972322464,0.06827083975076675,
377,5,Push-ups,550,499,1.1860699653625488,1.6137359142303467,1.7252631187438965,0.26244983077049255,0.3611019253730774,0.0895116776227951,0.05915446579456329,
378,6,Bent-over W-shape Stretch,550,550,1.5408799648284912,0.6208059787750244,1.6373403072357178,0.10920166224241257,0.14220112562179565,0.07441895455121994,0.012025952339172363,
379,6,Bent-over W-shape Stretch,550,550,1.523800015449524,0.5641120076179504,1.646022081375122,0.10742227733135223,0.14285552501678467,0.07494419813156128,0.012886387296020985,
380,6,Bent-over W-shape Stretch,550,550,1.4826099872589111,0.612060010433197,1.647826910018921,0.10835421085357666,0.14266052842140198,0.07790127396583557,0.01216597855091095,
381,7,Bent-over Y-shape Stretch,550,550,1.243649959564209,1.0884929895401,1.791285753250122,0.12399177998304367,0.17291533946990967,0.0814213901758194,0.02679271064698696,
382,7,Bent-over Y-shape Stretch,550,550,1.0952500104904175,1.044538974761963,1.8315603733062744,0.11977695673704147,0.16678890585899353,0.08225014805793762,0.027428096160292625,
383,7,Bent-over Y-shape Stretch,550,550,1.157729983329773,1.030089020729065,1.7809932231903076,0.12045980244874954,0.17252865433692932,0.08153002709150314,0.026394329965114594,
384,8,Bent-over A-shape Stretch,550,550,1.1619799137115479,1.0492370128631592,1.638437032699585,0.09273871779441833,0.11054868251085281,0.08309915661811829,0.013693638145923615,
385,8,Bent-over A-shape Stretch,550,550,0.9222099781036377,1.0417430400848389,1.6344401836395264,0.08996216952800751,0.0988781526684761,0.08039342612028122,0.013652235269546509,
386,8,Bent-over A-shape Stretch,550,550,0.9260600209236145,1.0360699892044067,1.6429047584533691,0.09111857414245605,0.10060644894838333,0.08313824981451035,0.011723565869033337,
387,9,Squat With Arm Lift,550,550,1.6858201026916504,0.6988709568977356,1.7028034925460815,0.1464383453130722,0.16943563520908356,0.09538242220878601,0.044059693813323975,
388,9,Squat With Arm Lift,550,550,1.6103999614715576,0.6907930374145508,1.7244466543197632,0.14460527896881104,0.16448578238487244,0.10542549192905426,0.0471893735229969,
389,9,Squat With Arm Lift,550,550,1.5911699533462524,0.7243170142173767,1.7133245468139648,0.1441136598587036,0.16344183683395386,0.09602401405572891,0.04805875942111015,
390,10,Breaststroke Arm Pull,550,550,1.793220043182373,2.284126043319702,1.7106950283050537,0.4169808626174927,0.625596821308136,0.09512759745121002,0.07468625158071518,
391,10,Breaststroke Arm Pull,550,550,1.7900500297546387,2.291987895965576,1.7213926315307617,0.4665681719779968,0.6807993054389954,0.09519745409488678,0.07618363201618195,
392,10,Breaststroke Arm Pull,550,550,1.7991299629211426,2.2873990535736084,1.7005726099014282,0.47250238060951233,0.685060441493988,0.10426591336727142,0.0785490944981575,
393,11,Prone Y-shape Stretch,550,550,1.227720022201538,2.288686990737915,1.7237498760223389,0.47144776582717896,0.5894714593887329,0.0915965810418129,0.06290226429700851,
394,11,Prone Y-shape Stretch,550,550,1.291100025177002,2.248432159423828,1.7033472061157227,0.48668500781059265,0.609739363193512,0.10381903499364853,0.07118983566761017,
395,11,Prone Y-shape Stretch,550,550,1.1051599979400635,2.3034539222717285,1.7562906742095947,0.3938038647174835,0.619149386882782,0.08506283909082413,0.11540251225233078,
396,12,Lateral Raise Forward Circles,550,550,1.7876598834991455,0.7233150005340576,1.891582727432251,0.18456725776195526,0.2218187153339386,0.10404684394598007,0.010592062026262283,
397,12,Lateral Raise Forward Circles,550,468,1.7970099449157715,0.9405620098114014,1.8876771926879883,0.16432328522205353,0.22231987118721008,0.08608458191156387,0.017500171437859535,
398,12,Lateral Raise Forward Circles,550,510,1.8010900020599365,0.8955180048942566,1.9059176445007324,0.1618681699037552,0.2234511375427246,0.08493289351463318,0.019787536934018135,
399,13,Lateral Raise Backward Circles,550,425,1.7882599830627441,0.8334009647369385,1.9220104217529297,0.17654575407505035,0.2269444763660431,0.0966554507613182,0.015031468123197556,
400,13,Lateral Raise Backward Circles,550,458,1.8092999458312988,0.6902279853820801,1.9977891445159912,0.18287232518196106,0.23116075992584229,0.10013093799352646,0.01622139848768711,
401,13,Lateral Raise Backward Circles,550,432,1.8167799711227417,0.8336229920387268,2.002955913543701,0.17883412539958954,0.23351193964481354,0.09596984833478928,0.018465517088770866,
402,14,Lying Shoulder Joint Upward Round,550,550,1.8144500255584717,2.34816312789917,1.7263704538345337,0.2230978161096573,0.3070078194141388,0.09175915271043777,0.07667647302150726,
403,14,Lying Shoulder Joint Upward Round,550,550,1.8175899982452393,2.2559561729431152,1.7609426975250244,0.21522437036037445,0.28515201807022095,0.10359520465135574,0.07970884442329407,
404,14,Lying Shoulder Joint Upward Round,550,550,1.8189200162887573,2.291121006011963,1.78074049949646,0.23654863238334656,0.33081257343292236,0.09219181537628174,0.08039772510528564,
405,15,Lying Shoulder Joint Downward Round,550,550,1.8010799884796143,2.346924066543579,1.730367660522461,0.2274959534406662,0.309413343667984,0.09553258121013641,0.07861258834600449,
406,15,Lying Shoulder Joint Downward Round,550,550,1.8134300708770752,2.5002031326293945,1.7712056636810303,0.2391335815191269,0.36446231603622437,0.09645213931798935,0.08336926251649857,
407,15,Lying Shoulder Joint Downward Round,550,550,1.8230600357055664,2.320754051208496,1.7602598667144775,0.23888841271400452,0.3543773889541626,0.09181683510541916,0.08119745552539825,
408,16,Bare-handed Full Lateral Raise,550,550,1.8237099647521973,0.4260520040988922,2.1768949031829834,0.17735354602336884,0.24272021651268005,0.08605127781629562,0.038333747535943985,
409,16,Bare-handed Full Lateral Raise,550,550,1.8348500728607178,0.3458079993724823,2.1945385932922363,0.16979897022247314,0.23962822556495667,0.08329414576292038,0.038172632455825806,
410,16,Bare-handed Full Lateral Raise,550,550,1.8259499073028564,0.3752630054950714,2.184028148651123,0.16451522707939148,0.23460286855697632,0.08374188840389252,0.036869246512651443,
411,17,Bare-handed Cuban Press,550,550,1.3492000102996826,0.5552390217781067,2.200286626815796,0.15781688690185547,0.24034158885478973,0.08255943655967712,0.029250388965010643,
412,17,Bare-handed Cuban Press,550,550,1.208299994468689,0.576403021812439,2.179306745529175,0.14960730075836182,0.2300349920988083,0.08316952735185623,0.02830500341951847,
413,17,Bare-handed Cuban Press,550,550,1.3738200664520264,0.5978389978408813,2.188180685043335,0.15551890432834625,0.23150166869163513,0.08248361945152283,0.028451070189476013,
414,18,Fortune Cat,550,550,1.637470006942749,0.608646035194397,1.8744773864746094,0.15370167791843414,0.1907452642917633,0.11000315099954605,0.01069998275488615,
415,18,Fortune Cat,550,550,1.4788600206375122,0.5931299924850464,1.8883943557739258,0.15608228743076324,0.19227717816829681,0.10795706510543823,0.010915666818618774,
416,18,Fortune Cat,550,550,1.4708800315856934,0.5946049690246582,1.9009792804718018,0.155403271317482,0.1913883239030838,0.11805485934019089,0.011718317866325378,
417,19,Dumbbell Curls,550,550,1.3535199165344238,0.7747689485549927,1.644555926322937,0.10999798029661179,0.1768939197063446,0.08858559280633926,0.021609092131257057,
418,19,Dumbbell Curls,550,550,1.2615900039672852,0.7482720017433167,1.6415917873382568,0.10848202556371689,0.16346289217472076,0.07957813888788223,0.021500946953892708,
419,19,Dumbbell Curls,550,550,1.3275799751281738,0.8025569915771484,1.6392931938171387,0.10882797092199326,0.18116644024848938,0.08205685019493103,0.022020280361175537,
420,20,Alternate Dumbbell Curls,550,550,1.3237899541854858,1.0531679391860962,1.6701533794403076,0.1073666587471962,0.26187971234321594,0.08647430688142776,0.023646175861358643,
421,20,Alternate Dumbbell Curls,550,550,1.1411499977111816,0.8894220590591431,1.6723973751068115,0.1012474074959755,0.17413918673992157,0.08193854987621307,0.018835056573152542,
422,20,Alternate Dumbbell Curls,550,550,0.9922000169754028,0.8569520115852356,1.6429381370544434,0.10116004198789597,0.16775526106357574,0.08027628809213638,0.01954660564661026,
423,21,Right-side Kettlebell Bent-over Row,550,542,1.1087300777435303,1.1975690126419067,1.7038408517837524,0.11457046866416931,0.17017114162445068,0.0849156379699707,0.017881806939840317,
424,21,Right-side Kettlebell Bent-over Row,550,537,1.0550199747085571,1.305130958557129,1.706444263458252,0.11330161243677139,0.15879081189632416,0.08935055136680603,0.01694171503186226,
425,21,Right-side Kettlebell Bent-over Row,550,519,1.1877700090408325,1.3502639532089233,1.6471225023269653,0.10617583245038986,0.14659130573272705,0.0893629714846611,0.016368485987186432,
426,22,Wrist Joint Warm-up,550,407,1.1330499649047852,0.4461379647254944,1.629750370979309,0.10683415085077286,0.11402445286512375,0.08320298045873642,0.010373132303357124,
427,22,Wrist Joint Warm-up,550,406,1.1126400232315063,0.4763450026512146,1.6149190664291382,0.1070677638053894,0.11627039313316345,0.08378956466913223,0.009888903237879276,
428,22,Wrist Joint Warm-up,550,411,1.2080199718475342,0.4831569790840149,1.619537353515625,0.1078929454088211,0.11426319181919098,0.08870495110750198,0.009629577398300171,
429,23,Right-side Bent-over Tricep Extension With Resistance Band,550,550,1.4875600337982178,0.9337069988250732,1.6239635944366455,0.08658218383789062,0.1342168003320694,0.06945272535085678,0.010636641643941402,
430,23,Right-side Bent-over Tricep Extension With Resistance Band,550,542,1.2346899509429932,0.9448800086975098,1.6385838985443115,0.08754177391529083,0.11575569212436676,0.07128142565488815,0.010123951360583305,
431,23,Right-side Bent-over Tricep Extension With Resistance Band,550,483,1.2938599586486816,0.8757910132408142,1.6359477043151855,0.08587831258773804,0.11867225915193558,0.07075309753417969,0.009137009270489216,
432,24,Bent-over Dumbbell Tricep Extension,550,550,1.2443900108337402,1.0688279867172241,1.6470866203308105,0.09046496450901031,0.1891629993915558,0.07640833407640457,0.017230013385415077,
433,24,Bent-over Dumbbell Tricep Extension,550,550,0.8928999900817871,1.0652589797973633,1.6487396955490112,0.09277189522981644,0.16543513536453247,0.07724974304437637,0.01921822503209114,
434,24,Bent-over Dumbbell Tricep Extension,550,550,0.9135400056838989,1.0565540790557861,1.6623998880386353,0.09590108692646027,0.17058441042900085,0.07816163450479507,0.021125230938196182,
435,25,Nod And Raise Head,550,550,1.2010999917984009,0.43466299772262573,1.7581207752227783,0.10947751998901367,0.13089843094348907,0.09786773473024368,0.010674246586859226,
436,25,Nod And Raise Head,550,550,1.196370005607605,0.4580950140953064,1.7620410919189453,0.11105267703533173,0.12019310146570206,0.10861688107252121,0.003952440340071917,
437,25,Nod And Raise Head,550,550,1.243589997291565,0.5450519919395447,1.749908685684204,0.11178712546825409,0.11740309745073318,0.10712704062461853,0.004186227452009916,
438,26,Two-way Head Turn,550,550,1.2623599767684937,0.2820189893245697,1.6315603256225586,0.08921932429075241,0.11490098387002945,0.08511892706155777,0.0013209434691816568,
439,26,Two-way Head Turn,550,550,1.3148900270462036,0.27864599227905273,1.6258728504180908,0.08852206915616989,0.12044908106327057,0.08448172360658646,0.0015135162975639105,
440,26,Two-way Head Turn,550,550,1.3337500095367432,0.2887069880962372,1.6203150749206543,0.08829084038734436,0.12172865867614746,0.08470753580331802,0.0013152856845408678,
441,27,Shrug And Sink The Shoulders,550,550,1.3627699613571167,0.3486790060997009,1.6357498168945312,0.08781756460666656,0.12370822578668594,0.08403034508228302,0.0013911818386986852,
442,27,Shrug And Sink The Shoulders,550,530,1.3088500499725342,0.3650659918785095,1.6304621696472168,0.09060942381620407,0.11943744868040085,0.08378150314092636,0.00246978341601789,
443,27,Shrug And Sink The Shoulders,550,474,1.3052599430084229,0.29961299896240234,1.6329160928726196,0.09101881831884384,0.1206737533211708,0.08402584493160248,0.0023885942064225674,
444,28,Four-way Nod Head,550,550,1.2484700679779053,0.2724519968032837,1.62803053855896,0.11172070354223251,0.11525429785251617,0.10783226042985916,0.00022996407642494887,
445,28,Four-way Nod Head,550,550,1.0735499858856201,0.2578499913215637,1.622567892074585,0.10154236108064651,0.10500086098909378,0.0989001914858818,0.00019911504932679236,
446,28,Four-way Nod Head,550,550,1.3050200939178467,0.2895600199699402,1.6235038042068481,0.0923750028014183,0.1191796213388443,0.08592122793197632,0.0008208432700484991,
447,29,Lying Alternate Upper-half Leg Raise,550,550,1.330530047416687,1.8588529825210571,1.7637975215911865,0.21905669569969177,0.36497172713279724,0.0894380733370781,0.06803922355175018,
448,29,Lying Alternate Upper-half Leg Raise,550,550,1.215709924697876,1.9812719821929932,1.7215027809143066,0.19373996555805206,0.36378782987594604,0.08992808312177658,0.08893220871686935,
449,29,Lying Alternate Upper-half Leg Raise,550,550,1.1859300136566162,1.7550339698791504,1.7427194118499756,0.2050519734621048,0.3541717231273651,0.08878897875547409,0.08292555809020996,
450,30,Half Roll Back,550,550,1.0545399188995361,1.4972230195999146,1.7300019264221191,0.17569993436336517,0.2700759768486023,0.08796770870685577,0.03314616158604622,
451,30,Half Roll Back,550,550,1.197930097579956,1.471632957458496,1.7523672580718994,0.19408361613750458,0.282794326543808,0.09094955027103424,0.039276134222745895,
452,30,Half Roll Back,550,550,0.9872199892997742,1.42946195602417,1.7714425325393677,0.21223551034927368,0.27835774421691895,0.09276803582906723,0.042279407382011414,
453,31,Kneeling Right-side Torso Twist,550,550,1.1529500484466553,1.357246994972229,1.6982426643371582,0.17787319421768188,0.2402161955833435,0.08195921033620834,0.02853577584028244,
454,31,Kneeling Right-side Torso Twist,550,550,1.0140299797058105,1.2932589054107666,1.6990829706192017,0.1696890890598297,0.2207517772912979,0.0834837555885315,0.026053911074995995,
455,31,Kneeling Right-side Torso Twist,550,550,0.8259699940681458,1.289099931716919,1.7042410373687744,0.16395577788352966,0.2095322161912918,0.08342350274324417,0.023364953696727753,
456,32,Left-side Knee Raise And Abdominal Muscles Contract,550,492,1.3638200759887695,0.7608000040054321,2.1682281494140625,0.12332607805728912,0.16469500958919525,0.0876508504152298,0.022235605865716934,
457,32,Left-side Knee Raise And Abdominal Muscles Contract,550,446,1.3112599849700928,0.8195440173149109,2.185666561126709,0.11864333599805832,0.15759983658790588,0.0850907489657402,0.02171987108886242,
458,32,Left-side Knee Raise And Abdominal Muscles Contract,550,442,1.2463500499725342,0.8666729927062988,2.1545157432556152,0.12106139957904816,0.15972639620304108,0.08476974070072174,0.02193179726600647,
459,33,Kneeling Right Leg Backward Stretch,550,550,1.1782300472259521,1.5622589588165283,1.7161312103271484,0.21953076124191284,0.24540077149868011,0.09057286381721497,0.0321178063750267,
460,33,Kneeling Right Leg Backward Stretch,550,550,1.0970499515533447,1.6197110414505005,1.717751145362854,0.23798134922981262,0.2606496214866638,0.09499792009592056,0.026463426649570465,
461,33,Kneeling Right Leg Backward Stretch,550,550,1.0837899446487427,1.5892759561538696,1.75545334815979,0.2209346741437912,0.24707679450511932,0.09122671186923981,0.030820094048976898,
462,34,Kneeling Right Arm Raise,550,550,1.2340799570083618,1.8096020221710205,1.7229454517364502,0.22299207746982574,0.2596590518951416,0.09252966940402985,0.03192809596657753,
463,34,Kneeling Right Arm Raise,550,550,1.0963499546051025,1.7719670534133911,1.7113442420959473,0.20098111033439636,0.23467908799648285,0.08054141700267792,0.034938324242830276,
464,34,Kneeling Right Arm Raise,550,550,1.1617900133132935,1.7788499593734741,1.7079460620880127,0.21632780134677887,0.2565193772315979,0.08990374207496643,0.03498971089720726,
465,35,Shoulder Bridge,550,550,1.177220106124878,1.9462299346923828,1.765434980392456,0.22436951100826263,0.34127700328826904,0.08908489346504211,0.06391971558332443,
466,35,Shoulder Bridge,550,550,1.349639892578125,1.8636140823364258,1.7370719909667969,0.20237329602241516,0.3075292706489563,0.09024844318628311,0.0738709345459938,
467,35,Shoulder Bridge,550,550,1.094710111618042,1.9510029554367065,1.7457966804504395,0.1984868347644806,0.3260471224784851,0.09321802854537964,0.06719901412725449,
468,36,Prone Press-ups,550,550,1.1334800720214844,2.1036219596862793,1.729069709777832,0.2912878692150116,0.4361342489719391,0.07923249900341034,0.05247519910335541,
469,36,Prone Press-ups,550,550,1.1005499362945557,2.2150790691375732,1.71321702003479,0.29415205121040344,0.43428847193717957,0.0856146514415741,0.07153327763080597,
470,36,Prone Press-ups,550,550,1.011620044708252,2.2203240394592285,1.7011997699737549,0.2829201817512512,0.41122180223464966,0.0840723067522049,0.08348152786493301,
471,37,Bent-over Torso Rotation,550,550,1.2807300090789795,0.8069210052490234,1.641185998916626,0.0799463540315628,0.11723653227090836,0.07503724098205566,0.006115819793194532,
472,37,Bent-over Torso Rotation,550,550,1.1303999423980713,0.7806079983711243,1.6458152532577515,0.0790167897939682,0.10708854347467422,0.07179799675941467,0.004881932865828276,
473,37,Bent-over Torso Rotation,550,550,1.0451099872589111,0.7939629554748535,1.6481847763061523,0.08331755548715591,0.104305200278759,0.07846765965223312,0.005079625640064478,
474,38,Lying Arm Pull,550,550,1.4663000106811523,2.2651820182800293,1.739302396774292,0.2177509069442749,0.2651512324810028,0.09348667412996292,0.08138011395931244,
475,38,Lying Arm Pull,550,550,1.169350028038025,2.3640079498291016,1.7356469631195068,0.23180578649044037,0.30114755034446716,0.09202984720468521,0.07600751519203186,
476,38,Lying Arm Pull,550,550,1.1190400123596191,2.3885879516601562,1.7576199769973755,0.23215678334236145,0.3108135163784027,0.09267065674066544,0.07927541434764862,
477,39,Prone Press Up With Torso Rotation,550,550,1.188730001449585,1.880568027496338,1.7479712963104248,0.3979168236255646,0.5265278816223145,0.0893697664141655,0.07580217719078064,
478,39,Prone Press Up With Torso Rotation,550,550,1.2442500591278076,1.8674770593643188,1.6994562149047852,0.3315179944038391,0.41687270998954773,0.0883375033736229,0.05318843945860863,
479,39,Prone Press Up With Torso Rotation,550,550,1.0579099655151367,1.879019021987915,1.72174072265625,0.38180264830589294,0.4774899184703827,0.09213979542255402,0.05138576030731201,
480,40,Breaststroke Push-ups,550,550,1.2511799335479736,2.2946629524230957,1.693811297416687,0.4931221008300781,0.6857202649116516,0.10188665241003036,0.07703027874231339,
481,40,Breaststroke Push-ups,550,550,1.1112499237060547,2.300096035003662,1.7265558242797852,0.45565512776374817,0.6194716095924377,0.09417136013507843,0.06663207709789276,
482,40,Breaststroke Push-ups,550,550,1.2153500318527222,2.292222023010254,1.7592720985412598,0.44347822666168213,0.6203342080116272,0.09560010582208633,0.07574788480997086,
483,41,Sit-ups,550,550,1.1215499639511108,2.3801839351654053,1.7549070119857788,0.197787806391716,0.28484129905700684,0.08906400203704834,0.07996121048927307,
484,41,Sit-ups,550,550,1.1335099935531616,2.373126983642578,1.778083086013794,0.23701274394989014,0.37393614649772644,0.0932919979095459,0.0890566036105156,
485,41,Sit-ups,550,550,1.1023399829864502,2.342958927154541,1.790095329284668,0.21032662689685822,0.3138328492641449,0.0871313065290451,0.08543393760919571,
486,42,Side-lying Left Leg Forward Raise,550,550,1.2940599918365479,1.9745581150054932,1.7662073373794556,0.24894747138023376,0.331923246383667,0.10146255791187286,0.0761277973651886,
487,42,Side-lying Left Leg Forward Raise,550,550,1.174239993095398,1.9467350244522095,1.792323112487793,0.2770002484321594,0.3522489666938782,0.10075783729553223,0.055584222078323364,
488,42,Side-lying Left Leg Forward Raise,550,550,1.1150500774383545,1.962218999862671,1.8217133283615112,0.2578648030757904,0.32862311601638794,0.09656190872192383,0.05605852231383324,
489,43,Right Leg Reverse Lunge,550,550,1.1934000253677368,1.241231918334961,1.7258045673370361,0.08628920465707779,0.11104956269264221,0.07503450661897659,0.018097463995218277,
490,43,Right Leg Reverse Lunge,550,550,1.0857999324798584,1.1237030029296875,1.7645431756973267,0.08557576686143875,0.10605493187904358,0.07459772378206253,0.019810743629932404,
491,43,Right Leg Reverse Lunge,550,550,1.217360019683838,1.2106060981750488,1.7162446975708008,0.08443519473075867,0.11319119483232498,0.07260037958621979,0.01952456496655941,
492,44,Kneeling Left Knee Lift,550,550,1.3177900314331055,1.6318120956420898,1.695222020149231,0.27570250630378723,0.30642032623291016,0.09354361891746521,0.03322635591030121,
493,44,Kneeling Left Knee Lift,550,550,1.1488800048828125,1.407971978187561,1.7135167121887207,0.23931057751178741,0.26821625232696533,0.09147078543901443,0.030911117792129517,
494,44,Kneeling Left Knee Lift,550,550,1.1079599857330322,1.3994250297546387,1.7062933444976807,0.24833367764949799,0.28556931018829346,0.08860088139772415,0.03511224687099457,
495,45,Alternate Reverse Lunge,550,550,1.2079799175262451,1.2062599658966064,1.7023041248321533,0.08766204863786697,0.11338741332292557,0.07265017926692963,0.021530097350478172,
496,45,Alternate Reverse Lunge,550,550,1.1010000705718994,1.1969399452209473,1.6983119249343872,0.08883567154407501,0.10726464539766312,0.07716459035873413,0.021632816642522812,
497,45,Alternate Reverse Lunge,550,550,1.2356700897216797,1.1641039848327637,1.6886305809020996,0.0841650664806366,0.11766448616981506,0.0768125131726265,0.02073051780462265,
498,46,Side-lying Right Leg Backward Kick,550,550,1.4692699909210205,1.9847290515899658,1.7630584239959717,0.20366543531417847,0.24921083450317383,0.0929306373000145,0.05549502745270729,
499,46,Side-lying Right Leg Backward Kick,550,550,1.2836499214172363,2.0134291648864746,1.7922940254211426,0.20566439628601074,0.29773426055908203,0.10044959932565689,0.07051713764667511,
500,46,Side-lying Right Leg Backward Kick,550,550,1.3086199760437012,1.8460490703582764,1.7986983060836792,0.1833684891462326,0.2680612802505493,0.09309966117143631,0.07060191035270691,
501,47,Left Leg Lunge With Knee Lift,550,550,1.2575299739837646,1.3660529851913452,1.7035701274871826,0.08441458642482758,0.117055244743824,0.068589948117733,0.013625678606331348,
502,47,Left Leg Lunge With Knee Lift,550,550,1.2909899950027466,1.3307509422302246,1.7085837125778198,0.09435129910707474,0.11484117805957794,0.07679548114538193,0.013731405138969421,
503,47,Left Leg Lunge With Knee Lift,550,550,1.3535499572753906,1.373682975769043,1.7194360494613647,0.08525002747774124,0.12315493077039719,0.06773161888122559,0.015367104671895504,
504,48,Sumo Squat,550,550,1.1907899379730225,0.5749509930610657,1.6959506273269653,0.09609835594892502,0.11276021599769592,0.0813918262720108,0.015978485345840454,
505,48,Sumo Squat,550,550,1.100950002670288,0.5847060084342957,1.7054741382598877,0.1023416668176651,0.11559608578681946,0.08971934020519257,0.015153666958212852,
506,48,Sumo Squat,550,550,1.1407499313354492,0.6257820129394531,1.6902847290039062,0.10573344677686691,0.11723579466342926,0.09159564226865768,0.013681231997907162,
